drug_id,drug_name,gene_symbol,target_chembl,action_type
CHEMBL1200963,BIMATOPROST,PTGFR,CHEMBL1987,AGONIST
CHEMBL1237105,CARBOPROST TROMETHAMINE,PTGFR,CHEMBL1987,AGONIST
CHEMBL1200721,ESTRAMUSTINE PHOSPHATE SODIUM,ESR2,CHEMBL242,MODULATOR
CHEMBL1200761,CHLOROTRIANISENE,ESR2,CHEMBL242,MODULATOR
CHEMBL1116,RALOXIFENE HYDROCHLORIDE,ESR2,CHEMBL242,MODULATOR
CHEMBL1201668,NESIRITIDE,NPR1,CHEMBL1988,AGONIST
CHEMBL1201057,CILASTATIN SODIUM,DPEP1,CHEMBL1989,INHIBITOR
CHEMBL1489,AZACITIDINE,DNMT3A,CHEMBL1992,INHIBITOR
CHEMBL1201129,DECITABINE,DNMT3A,CHEMBL1992,INHIBITOR
CHEMBL1489,AZACITIDINE,DNMT1,CHEMBL1993,INHIBITOR
CHEMBL1201129,DECITABINE,DNMT1,CHEMBL1993,INHIBITOR
CHEMBL1095097,EPLERENONE,NR3C2,CHEMBL1994,ANTAGONIST
CHEMBL1200542,DESOXYCORTICOSTERONE ACETATE,NR3C2,CHEMBL1994,AGONIST
CHEMBL1201010,FLUDROCORTISONE ACETATE,NR3C2,CHEMBL1994,AGONIST
CHEMBL1393,SPIRONOLACTONE,NR3C2,CHEMBL1994,ANTAGONIST
CHEMBL1200592,DESOXYCORTICOSTERONE PIVALATE,NR3C2,CHEMBL1994,AGONIST
CHEMBL1509,DROSPIRENONE,NR3C2,CHEMBL1994,ANTAGONIST
CHEMBL1428,NIMODIPINE,NR3C2,CHEMBL1994,ANTAGONIST
CHEMBL1480,FELODIPINE,NR3C2,CHEMBL1994,ANTAGONIST
CHEMBL1237119,TREPROSTINIL,PTGIR,CHEMBL1995,AGONIST
CHEMBL494,ILOPROST,PTGIR,CHEMBL1995,AGONIST
CHEMBL962,EPOPROSTENOL SODIUM,PTGIR,CHEMBL1995,AGONIST
CHEMBL3989695,REGADENOSON,ADORA2A,CHEMBL251,AGONIST
CHEMBL1201567,FILGRASTIM,CSF3R,CHEMBL1996,AGONIST
CHEMBL1201568,PEGFILGRASTIM,CSF3R,CHEMBL1996,AGONIST
CHEMBL932,DIPYRIDAMOLE,SLC29A1,CHEMBL1997,INHIBITOR
CHEMBL1286,LEVETIRACETAM,SV2A,CHEMBL1998,MODULATOR
CHEMBL1201837,ECALLANTIDE,KLKB1,CHEMBL2000,INHIBITOR
CHEMBL1201619,APROTININ,KLKB1,CHEMBL2000,INHIBITOR
CHEMBL614,PYRAZINAMIDE,fas,CHEMBL2011,INHIBITOR
CHEMBL712,ANISINDIONE,GGCX,CHEMBL2012,INHIBITOR
CHEMBL1539,SULFADOXINE,PPPK-DHPS,CHEMBL2013,INHIBITOR
CHEMBL1201056,SULFACYTINE,PPPK-DHPS,CHEMBL2013,INHIBITOR
CHEMBL288441,BOSUTINIB,SRC,CHEMBL267,INHIBITOR
CHEMBL24828,VANDETANIB,SRC,CHEMBL267,INHIBITOR
CHEMBL1373,MODAFINIL,SLC6A3,CHEMBL238,INHIBITOR
CHEMBL1201192,ARMODAFINIL,SLC6A3,CHEMBL238,INHIBITOR
CHEMBL1200377,AMPHETAMINE ASPARTATE,SLC6A3,CHEMBL238,RELEASING AGENT
CHEMBL405,AMPHETAMINE,SLC6A3,CHEMBL238,RELEASING AGENT
CHEMBL501,AMPHETAMINE SULFATE,SLC6A3,CHEMBL238,RELEASING AGENT
CHEMBL1201735,BUPROPION HYDROBROMIDE,SLC6A3,CHEMBL238,INHIBITOR
CHEMBL1698,BUPROPION HYDROCHLORIDE,SLC6A3,CHEMBL238,INHIBITOR
CHEMBL904,DEXMETHYLPHENIDATE HYDROCHLORIDE,SLC6A3,CHEMBL238,INHIBITOR
CHEMBL1200387,AMPHETAMINE ADIPATE,SLC6A3,CHEMBL238,RELEASING AGENT
CHEMBL612,DEXTROAMPHETAMINE,SLC6A3,CHEMBL238,RELEASING AGENT
CHEMBL1200782,DEXTROAMPHETAMINE ADIPATE,SLC6A3,CHEMBL238,RELEASING AGENT
CHEMBL3544971,DEXTROAMPHETAMINE SULFATE,SLC6A3,CHEMBL238,RELEASING AGENT
CHEMBL3989844,DEXTROAMPHETAMINE SACCHARATE,SLC6A3,CHEMBL238,RELEASING AGENT
CHEMBL1693,DIETHYLPROPION HYDROCHLORIDE,SLC6A3,CHEMBL238,INHIBITOR
CHEMBL1201178,LISDEXAMFETAMINE DIMESYLATE,SLC6A3,CHEMBL238,RELEASING AGENT
CHEMBL1722,METHYLPHENIDATE HYDROCHLORIDE,SLC6A3,CHEMBL238,INHIBITOR
CHEMBL796,METHYLPHENIDATE,SLC6A3,CHEMBL238,INHIBITOR
CHEMBL2062163,PHENDIMETRAZINE TARTRATE,SLC6A3,CHEMBL238,INHIBITOR
CHEMBL1200483,PHENMETRAZINE HYDROCHLORIDE,SLC6A3,CHEMBL238,INHIBITOR
CHEMBL1237055,HYDROMORPHONE HYDROCHLORIDE,OPRM1,CHEMBL233,AGONIST
CHEMBL3989826,OXYCODONE TEREPHTHALATE,OPRM1,CHEMBL233,AGONIST
CHEMBL1707,LOPERAMIDE HYDROCHLORIDE,OPRM1,CHEMBL233,AGONIST
CHEMBL1237065,TRAMADOL HYDROCHLORIDE,OPRM1,CHEMBL233,AGONIST
CHEMBL1200531,ALFENTANIL HYDROCHLORIDE,OPRM1,CHEMBL233,AGONIST
CHEMBL1200599,DIFENOXIN HYDROCHLORIDE,OPRM1,CHEMBL233,AGONIST
CHEMBL1200665,DIPHENOXYLATE HYDROCHLORIDE,OPRM1,CHEMBL233,AGONIST
CHEMBL1201159,FENTANYL HYDROCHLORIDE,OPRM1,CHEMBL233,AGONIST
CHEMBL688,FENTANYL CITRATE,OPRM1,CHEMBL233,AGONIST
CHEMBL1200890,OXYCODONE HYDROCHLORIDE,OPRM1,CHEMBL233,AGONIST
CHEMBL2103744,MORPHINE SULFATE,OPRM1,CHEMBL233,AGONIST
CHEMBL3989716,PROPOXYPHENE NAPSYLATE,OPRM1,CHEMBL233,AGONIST
CHEMBL270190,ALVIMOPAN,OPRM1,CHEMBL233,ANTAGONIST
CHEMBL1701,MEPERIDINE HYDROCHLORIDE,OPRM1,CHEMBL233,AGONIST
CHEMBL1200825,METHADONE HYDROCHLORIDE,OPRM1,CHEMBL233,AGONIST
CHEMBL1237104,PROPOXYPHENE HYDROCHLORIDE,OPRM1,CHEMBL233,AGONIST
CHEMBL3989768,LEVORPHANOL TARTRATE,OPRM1,CHEMBL233,AGONIST
CHEMBL2062266,DIHYDROCODEINE BITARTRATE,OPRM1,CHEMBL233,AGONIST
CHEMBL1201120,REMIFENTANIL HYDROCHLORIDE,OPRM1,CHEMBL233,AGONIST
CHEMBL1201770,METHYLNALTREXONE BROMIDE,OPRM1,CHEMBL233,ANTAGONIST
CHEMBL1201163,SUFENTANIL CITRATE,OPRM1,CHEMBL233,AGONIST
CHEMBL596,FENTANYL,OPRM1,CHEMBL233,AGONIST
CHEMBL1200817,LEVOMETHADYL ACETATE HYDROCHLORIDE,OPRM1,CHEMBL233,AGONIST
CHEMBL2368861,BUPRENORPHINE HYDROCHLORIDE,OPRM1,CHEMBL233,AGONIST
CHEMBL1201047,ANILERIDINE HYDROCHLORIDE,OPRM1,CHEMBL233,AGONIST
CHEMBL1685,DEZOCINE,OPRM1,CHEMBL233,PARTIAL AGONIST
CHEMBL1200543,ANILERIDINE PHOSPHATE,OPRM1,CHEMBL233,AGONIST
CHEMBL1201777,TAPENTADOL HYDROCHLORIDE,OPRM1,CHEMBL233,AGONIST
CHEMBL299400,BUTORPHANOL TARTRATE,OPRM1,CHEMBL233,PARTIAL AGONIST
CHEMBL511142,BUPRENORPHINE,OPRM1,CHEMBL233,AGONIST
CHEMBL2062276,LEVALLORPHAN TARTRATE,OPRM1,CHEMBL233,ANTAGONIST
